step,input_rel_l1,output_rel_l1,experiment_id
22,0.0702049508690834,0.0676094517111778,human_action/prompt_02
23,0.0875478237867355,0.0466026440262794,human_action/prompt_02
24,0.1066059470176696,0.0543533712625503,human_action/prompt_02
25,0.1210606023669242,0.0543169677257537,human_action/prompt_02
26,0.1460893750190735,0.0612871870398521,human_action/prompt_02
27,0.2031871825456619,0.0994777679443359,human_action/prompt_02
28,0.2532877027988434,0.1188323497772216,human_action/prompt_02
29,0.3737993538379669,0.252034842967987,human_action/prompt_02
0,0.0,0.0,human_action/prompt_08
1,0.3853522539138794,0.7147191166877747,human_action/prompt_08
2,0.1059456169605255,0.4163575768470764,human_action/prompt_08
3,0.0785469189286232,0.3323709964752197,human_action/prompt_08
4,0.0564661361277103,0.2668243944644928,human_action/prompt_08
5,0.0729700401425361,0.2287591397762298,human_action/prompt_08
6,0.0544576421380043,0.2349955439567566,human_action/prompt_08
7,0.0506840236485004,0.1809156835079193,human_action/prompt_08
8,0.0506458505988121,0.1468141973018646,human_action/prompt_08
9,0.0850223451852798,0.1742886006832122,human_action/prompt_08
10,0.045512456446886,0.1243809387087822,human_action/prompt_08
11,0.0602343901991844,0.086186408996582,human_action/prompt_08
12,0.0453570000827312,0.093130923807621,human_action/prompt_08
13,0.0496668852865695,0.0692113935947418,human_action/prompt_08
14,0.0454738736152648,0.081270232796669,human_action/prompt_08
15,0.0448016077280044,0.0645039230585098,human_action/prompt_08
16,0.0491612181067466,0.0727197527885437,human_action/prompt_08
17,0.0514297187328338,0.0499129630625247,human_action/prompt_08
18,0.064118817448616,0.051237616688013,human_action/prompt_08
19,0.0522222742438316,0.0614195093512535,human_action/prompt_08
20,0.0590622499585151,0.0543687529861927,human_action/prompt_08
21,0.0702174603939056,0.0486449338495731,human_action/prompt_08
22,0.0725092366337776,0.0790045335888862,human_action/prompt_08
23,0.0938514918088913,0.0515108816325664,human_action/prompt_08
24,0.1041725054383277,0.0516296178102493,human_action/prompt_08
25,0.1141990050673484,0.0555047020316123,human_action/prompt_08
26,0.140040636062622,0.0563261173665523,human_action/prompt_08
27,0.1969285458326339,0.0964449718594551,human_action/prompt_08
28,0.2469688504934311,0.1088835075497627,human_action/prompt_08
29,0.3754477202892303,0.2363451570272445,human_action/prompt_08
0,0.0,0.0,human_action/prompt_04
1,0.3942336440086365,0.6663768887519836,human_action/prompt_04
2,0.1044327318668365,0.3749114871025085,human_action/prompt_04
3,0.0812312737107276,0.231355145573616,human_action/prompt_04
4,0.0569859370589256,0.1956633031368255,human_action/prompt_04
5,0.0668909549713134,0.1545285880565643,human_action/prompt_04
6,0.0573974475264549,0.1608886867761612,human_action/prompt_04
7,0.0543698593974113,0.1192403733730316,human_action/prompt_04
8,0.0469723604619503,0.1099545210599899,human_action/prompt_04
9,0.0805307701230049,0.1519542187452316,human_action/prompt_04
10,0.0469609871506691,0.1145532578229904,human_action/prompt_04
11,0.0507698133587837,0.0847053080797195,human_action/prompt_04
12,0.0453836843371391,0.0934532806277275,human_action/prompt_04
13,0.049142550677061,0.0753477066755294,human_action/prompt_04
14,0.0450851172208786,0.0865160450339317,human_action/prompt_04
15,0.0516720451414585,0.0678915902972221,human_action/prompt_04
16,0.049525462090969,0.0847487598657608,human_action/prompt_04
17,0.0566272437572479,0.0574274845421314,human_action/prompt_04
18,0.0627984851598739,0.0571409277617931,human_action/prompt_04
19,0.0559385493397712,0.0756115540862083,human_action/prompt_04
20,0.0666181147098541,0.0618851296603679,human_action/prompt_04
21,0.0642058402299881,0.0569301508367061,human_action/prompt_04
22,0.069315530359745,0.0742931365966796,human_action/prompt_04
23,0.092079721391201,0.0514237061142921,human_action/prompt_04
24,0.1007756367325782,0.0583595894277095,human_action/prompt_04
25,0.1199439391493797,0.0585473850369453,human_action/prompt_04
26,0.1435924917459488,0.0638895407319068,human_action/prompt_04
27,0.2040654271841049,0.0989336594939231,human_action/prompt_04
28,0.2540243268013,0.1201633960008621,human_action/prompt_04
29,0.3769065141677856,0.2482502311468124,human_action/prompt_04
0,0.0,0.0,human_action/prompt_07
1,0.3911450505256653,0.6918850541114807,human_action/prompt_07
2,0.1080903261899948,0.4424481987953186,human_action/prompt_07
3,0.0803362280130386,0.3032107949256897,human_action/prompt_07
4,0.0578261688351631,0.2199165821075439,human_action/prompt_07
5,0.0701159164309501,0.1439498960971832,human_action/prompt_07
6,0.0550124831497669,0.1547099649906158,human_action/prompt_07
7,0.0551526099443435,0.1175078824162483,human_action/prompt_07
8,0.0468489825725555,0.0998468473553657,human_action/prompt_07
9,0.0859694182872772,0.1391614377498626,human_action/prompt_07
10,0.045261263847351,0.0971376597881317,human_action/prompt_07
11,0.0555310361087322,0.0669481381773948,human_action/prompt_07
12,0.046212051063776,0.0819378271698951,human_action/prompt_07
13,0.0503951907157897,0.0629073157906532,human_action/prompt_07
14,0.0459539592266082,0.0755650848150253,human_action/prompt_07
15,0.0455822311341762,0.0555762648582458,human_action/prompt_07
16,0.0495824702084064,0.0745461955666542,human_action/prompt_07
17,0.0593594573438167,0.0470160320401191,human_action/prompt_07
18,0.0619852431118488,0.0461275614798069,human_action/prompt_07
19,0.0563884191215038,0.0627538710832595,human_action/prompt_07
20,0.0631902739405632,0.0514035858213901,human_action/prompt_07
21,0.0696466490626335,0.0457592904567718,human_action/prompt_07
22,0.0731095075607299,0.0684351325035095,human_action/prompt_07
23,0.0979044139385223,0.0443342067301273,human_action/prompt_07
24,0.1072146221995353,0.0481517724692821,human_action/prompt_07
25,0.1239001154899597,0.0487054511904716,human_action/prompt_07
26,0.1488489657640457,0.0552777014672756,human_action/prompt_07
27,0.2055198550224304,0.0924500003457069,human_action/prompt_07
28,0.2526448369026184,0.1100234538316726,human_action/prompt_07
29,0.3734628856182098,0.2469213455915451,human_action/prompt_07
0,0.0,0.0,human_action/prompt_03
1,0.3942524790763855,0.6832761168479919,human_action/prompt_03
2,0.1036348789930343,0.4527889490127563,human_action/prompt_03
3,0.0792089998722076,0.4057277143001556,human_action/prompt_03
4,0.0609302148222923,0.2678827047348022,human_action/prompt_03
5,0.0627756938338279,0.1568987965583801,human_action/prompt_03
6,0.0572380162775516,0.1400902569293975,human_action/prompt_03
7,0.0545853488147258,0.1039471253752708,human_action/prompt_03
8,0.0513138361275196,0.0920419618487358,human_action/prompt_03
9,0.0904742181301117,0.1346678286790847,human_action/prompt_03
10,0.0457608364522457,0.0920965373516082,human_action/prompt_03
11,0.051867414265871,0.0643698051571846,human_action/prompt_03
12,0.0479571372270584,0.0806279331445694,human_action/prompt_03
13,0.0543566532433033,0.061316043138504,human_action/prompt_03
14,0.0468345545232296,0.0742014497518539,human_action/prompt_03
15,0.047737430781126,0.052800465375185,human_action/prompt_03
16,0.050026174634695,0.0742987245321273,human_action/prompt_03
17,0.0639700293540954,0.0459940023720264,human_action/prompt_03
18,0.0645570456981659,0.0452076122164726,human_action/prompt_03
19,0.0572300814092159,0.0632577240467071,human_action/prompt_03
20,0.068344697356224,0.0515775680541992,human_action/prompt_03
21,0.0666552484035492,0.0481668077409267,human_action/prompt_03
22,0.071505919098854,0.0673014968633651,human_action/prompt_03
23,0.0949251353740692,0.0465884581208229,human_action/prompt_03
24,0.1046262830495834,0.0524140484631061,human_action/prompt_03
25,0.1243931725621223,0.0541177541017532,human_action/prompt_03
26,0.1460152715444564,0.0617094598710536,human_action/prompt_03
27,0.2044349461793899,0.1007279977202415,human_action/prompt_03
28,0.2524798810482025,0.1164684817194938,human_action/prompt_03
29,0.3741190731525421,0.2512408494949341,human_action/prompt_03
0,0.0,0.0,human_action/prompt_06
1,0.387300044298172,0.6286216378211975,human_action/prompt_06
2,0.1076399758458137,0.4271486401557922,human_action/prompt_06
3,0.0820051878690719,0.3510861396789551,human_action/prompt_06
4,0.0582372844219207,0.2335415035486221,human_action/prompt_06
5,0.071122221648693,0.1646172702312469,human_action/prompt_06
6,0.0556309223175048,0.1601392179727554,human_action/prompt_06
7,0.056102629750967,0.1234238147735595,human_action/prompt_06
8,0.0477437563240528,0.111035831272602,human_action/prompt_06
9,0.0846811383962631,0.1414028853178024,human_action/prompt_06
10,0.0482699200510978,0.101775161921978,human_action/prompt_06
11,0.0554617792367935,0.0691608190536499,human_action/prompt_06
12,0.0460835546255111,0.0816823616623878,human_action/prompt_06
13,0.0501990318298339,0.0631526634097099,human_action/prompt_06
14,0.0462942942976951,0.0723886713385582,human_action/prompt_06
15,0.0444884188473224,0.055909089744091,human_action/prompt_06
16,0.050879668444395,0.0712500214576721,human_action/prompt_06
17,0.0575909465551376,0.0427973791956901,human_action/prompt_06
18,0.061216976493597,0.04511708766222,human_action/prompt_06
19,0.0541967488825321,0.0582885667681694,human_action/prompt_06
20,0.0611345507204532,0.050595037639141,human_action/prompt_06
21,0.0696720033884048,0.0462326668202877,human_action/prompt_06
22,0.0715251341462135,0.0673853680491447,human_action/prompt_06
23,0.0952405557036399,0.0498295500874519,human_action/prompt_06
24,0.1032085493206977,0.0503578148782253,human_action/prompt_06
25,0.1191802024841308,0.0552202723920345,human_action/prompt_06
26,0.1429951936006546,0.0602865777909755,human_action/prompt_06
27,0.200033038854599,0.1026041433215141,human_action/prompt_06
28,0.249101310968399,0.121971420943737,human_action/prompt_06
29,0.3688564002513885,0.2572004199028015,human_action/prompt_06
0,0.0,0.0,color/prompt_00
1,0.3832452893257141,0.6478123068809509,color/prompt_00
2,0.1050685718655586,0.3987040221691131,color/prompt_00
3,0.0791515186429023,0.259497195482254,color/prompt_00
4,0.0593186467885971,0.2027743309736251,color/prompt_00
5,0.0692518875002861,0.1589490473270416,color/prompt_00
6,0.0530162788927555,0.1777240186929702,color/prompt_00
7,0.0547927394509315,0.1381528228521347,color/prompt_00
8,0.0506522767245769,0.1224508211016655,color/prompt_00
9,0.0893427655100822,0.1638902723789215,color/prompt_00
10,0.0465570390224456,0.1258621215820312,color/prompt_00
11,0.0601856112480163,0.0910029709339141,color/prompt_00
12,0.0466670840978622,0.1081371009349823,color/prompt_00
13,0.053501509130001,0.0850542038679122,color/prompt_00
14,0.0462873466312885,0.0950497090816497,color/prompt_00
15,0.0436143577098846,0.0734270513057708,color/prompt_00
16,0.0495673827826976,0.0851446315646171,color/prompt_00
17,0.0530797392129898,0.0580981373786926,color/prompt_00
18,0.0638197287917137,0.062512956559658,color/prompt_00
19,0.0521761067211627,0.0710720866918563,color/prompt_00
20,0.0599094033241272,0.0657267794013023,color/prompt_00
21,0.0691897347569465,0.0566932708024978,color/prompt_00
22,0.0717005357146263,0.0798468813300132,color/prompt_00
23,0.0936017632484436,0.0537638179957866,color/prompt_00
24,0.1112441271543502,0.057665891945362,color/prompt_00
25,0.1164163053035736,0.0595545023679733,color/prompt_00
26,0.145006000995636,0.0618372038006782,color/prompt_00
27,0.2048287093639373,0.1044621393084526,color/prompt_00
28,0.2527202367782593,0.1194829568266868,color/prompt_00
29,0.3778749406337738,0.251486986875534,color/prompt_00
0,0.0,0.0,color/prompt_05
1,0.3878192007541656,0.6422777771949768,color/prompt_05
2,0.105102963745594,0.3981805741786957,color/prompt_05
3,0.0802613794803619,0.317967802286148,color/prompt_05
4,0.060627844184637,0.2019039541482925,color/prompt_05
5,0.0655574351549148,0.1470794081687927,color/prompt_05
6,0.0545339882373809,0.1578048765659332,color/prompt_05
7,0.0552306212484836,0.12913878262043,color/prompt_05
8,0.0508413799107074,0.1183851808309555,color/prompt_05
9,0.0855572447180748,0.1584088057279586,color/prompt_05
10,0.0462549366056919,0.1193380653858184,color/prompt_05
11,0.0546389557421207,0.0861219465732574,color/prompt_05
12,0.0473077073693275,0.101320706307888,color/prompt_05
13,0.0538399443030357,0.0774739757180213,color/prompt_05
14,0.0470132566988468,0.0873925685882568,color/prompt_05
15,0.0470439754426479,0.0660462900996208,color/prompt_05
16,0.0500085689127445,0.0822354033589363,color/prompt_05
17,0.0524193011224269,0.0510483086109161,color/prompt_05
18,0.0672271847724914,0.0579876713454723,color/prompt_05
19,0.0535578280687332,0.0659629255533218,color/prompt_05
20,0.0650810599327087,0.059880144894123,color/prompt_05
21,0.066249281167984,0.0511194914579391,color/prompt_05
22,0.071612000465393,0.0713641792535781,color/prompt_05
23,0.0944074988365173,0.0471772029995918,color/prompt_05
24,0.1031241789460182,0.0483343042433261,color/prompt_05
25,0.1196476444602012,0.0516496449708938,color/prompt_05
26,0.1430620551109314,0.0551459975540638,color/prompt_05
27,0.2033462524414062,0.095816858112812,color/prompt_05
28,0.2542168200016022,0.1152259036898613,color/prompt_05
29,0.3765000998973846,0.2452266812324524,color/prompt_05
0,0.0,0.0,color/prompt_01
1,0.3906447291374206,0.6442096829414368,color/prompt_01
2,0.1050245687365531,0.3852980136871338,color/prompt_01
3,0.0785819962620735,0.309532105922699,color/prompt_01
4,0.0568050034344196,0.2546962201595306,color/prompt_01
5,0.0675826221704483,0.2083259522914886,color/prompt_01
6,0.0547049008309841,0.1904019266366958,color/prompt_01
7,0.0532017089426517,0.1381393373012542,color/prompt_01
8,0.0464241169393062,0.1278277337551117,color/prompt_01
9,0.0866594314575195,0.1686022579669952,color/prompt_01
10,0.0431469790637493,0.127004474401474,color/prompt_01
11,0.054976500570774,0.0945278480648994,color/prompt_01
12,0.0454783849418163,0.1090366095304489,color/prompt_01
13,0.0490792989730834,0.0886268019676208,color/prompt_01
14,0.0450233481824398,0.0988867655396461,color/prompt_01
15,0.0434377156198024,0.079887181520462,color/prompt_01
16,0.0496589168906211,0.0943386778235435,color/prompt_01
17,0.0565599501132965,0.0678713992238044,color/prompt_01
18,0.0613108463585376,0.0667772218585014,color/prompt_01
19,0.0527511946856975,0.0781067013740539,color/prompt_01
20,0.0605608262121677,0.0697834193706512,color/prompt_01
21,0.0680470913648605,0.0644892379641532,color/prompt_01
22,0.0699828565120697,0.0809352695941925,color/prompt_01
23,0.0950005203485488,0.0597969107329845,color/prompt_01
24,0.1034889668226242,0.0594272501766681,color/prompt_01
25,0.1179863810539245,0.0611759237945079,color/prompt_01
26,0.1437021195888519,0.062360368669033,color/prompt_01
27,0.203794777393341,0.1010221615433693,color/prompt_01
28,0.2559741139411926,0.1175486892461776,color/prompt_01
29,0.3831843733787536,0.2478136271238327,color/prompt_01
0,0.0,0.0,color/prompt_09
1,0.3826095759868622,0.7124406695365906,color/prompt_09
2,0.1061009317636489,0.5074133276939392,color/prompt_09
3,0.0787607431411743,0.3125994801521301,color/prompt_09
4,0.0603630021214485,0.1883932054042816,color/prompt_09
5,0.0688810870051384,0.1284550279378891,color/prompt_09
6,0.0543199442327022,0.1390936970710754,color/prompt_09
7,0.0546153485774993,0.0975634977221489,color/prompt_09
